date,open,high,low,close,volume,return,ret_1d,ret_5d,ret_10d,ret_20d,ma_5,ma_ratio_5,ma_10,ma_ratio_10,ma_20,ma_ratio_20,ma_60,ma_ratio_60,volatility_10,volatility_20,volatility_60,rsi,bb_mid,bb_upper,bb_lower,bb_position,atr,atr_ratio,momentum_10,momentum_20,momentum_60,volume_ma_5,volume_ratio,volume_change
2020-01-03,5350.6,5372.2,5330.2,5349.4,78878.0,0.0026991565135894,0.002699156513589429,0.03530094832591435,0.024396782841823006,0.0897127724587492,5252.4,0.018467748077069635,5187.58,0.031193735807447664,5130.42,0.042682665356832405,4963.4766666666665,0.07775262366499813,0.014466903862541838,0.011440312556526631,0.010091230256895749,69.58344249410533,5130.42,5363.889282099827,4896.950717900173,0.968969617824001,86.28571428571435,0.016129979864230447,0.024396782841823006,0.0897127724587492,0.07733515930237234,93604.2,0.8426758628352147,-0.19215485456780013
2020-01-06,5339.8,5467.6,5338.6,5408.8,114538.0,0.0111040490522302,0.01110404905223028,0.0552520680505697,0.04344471023998753,0.08903475214432399,5309.04,0.01879059114265491,5210.1,0.03813746377228844,5152.530000000001,0.04973673127570333,4970.323333333333,0.08821894216137527,0.014244657680726323,0.011419827468945635,0.01014827554579564,69.22873045322025,5152.530000000001,5403.756021950875,4901.303978049126,1.010038725307905,89.35714285714292,0.016520696431212636,0.04344471023998753,0.08903475214432399,0.08219287715086043,96263.2,1.1898420164715073,0.45209057024772425
2020-01-07,5442.2,5481.6,5411.4,5476.6,96886.0,0.0125351279396539,0.012535127939653945,0.04992139871937429,0.08852758785180481,0.10002812035511988,5361.12,0.021540275166383127,5254.64,0.04224076244994901,5177.43,0.05778349489997936,4977.543333333334,0.1002616417871467,0.008013288643130898,0.011553669676938313,0.010202389752796458,68.46822379141773,5177.43,5453.554861916523,4901.305138083478,1.0417295601770993,86.0857142857144,0.015718824505297886,0.08852758785180481,0.10002812035511988,0.08589443629297722,94062.4,1.03001837078365,-0.15411479159754837
2020-01-08,5451.6,5479.6,5379.0,5408.0,116448.0,-0.0125260197933024,-0.012526019793302479,0.03288895679743309,0.06051692355963456,0.07883817427385886,5395.5599999999995,0.002305599418781501,5285.5,0.023176615268186485,5197.1900000000005,0.04056230386035531,4984.530000000001,0.08495685651405438,0.010159291115964373,0.01217197420013186,0.010239284517165723,62.12540921682198,5197.1900000000005,5480.186670242635,4914.193329757366,0.8724602127283972,88.50000000000013,0.016364644970414226,0.06051692355963456,0.07883817427385886,0.08402822322001269,100878.0,1.1543448521977042,0.20190739632144994
2020-01-09,5467.6,5474.2,5420.8,5465.8,103744.0,0.0106878698224852,0.010687869822485263,0.024517338331771388,0.06491836496122816,0.09565810046906953,5421.719999999999,0.008130261245508974,5318.820000000001,0.027633948883398762,5221.05,0.046877543789084486,4993.113333333333,0.0946677223429071,0.01027066243964798,0.012082424621706157,0.010238846588935223,64.41920984149516,5221.05,5510.393849352102,4931.7061506478985,0.922939697090579,90.1142857142858,0.01648693433976468,0.06491836496122816,0.09565810046906953,0.10402359214672385,102098.8,1.0161138034923034,-0.10909590546853531
2020-01-10,5482.2,5483.8,5413.6,5436.6,97294.0,-0.0053423103662775,-0.005342310366277525,0.016300893558156115,0.05217727888523327,0.09278391959799004,5439.16,-0.00047066091087588635,5345.780000000001,0.016989101683944963,5244.13,0.03670198869974617,5001.443333333333,0.08700621753853732,0.01091190056193102,0.012180223670080544,0.010262821164939923,65.12795981822529,5244.13,5524.331740105038,4963.928259894962,0.8434489734572131,90.25714285714295,0.01660176265628204,0.05217727888523327,0.09278391959799004,0.10123966942148765,105782.0,0.9197595053978938,-0.06217227020357807
2020-01-13,5441.8,5542.8,5399.8,5542.8,117018.0,0.0195342677408674,0.019534267740867417,0.024774441650643464,0.08139534883720922,0.09749722794234139,5465.96,0.014057914803621063,5387.5,0.028825986078886423,5268.75,0.052014234875444876,5013.003333333332,0.10568448322063784,0.010694041677957651,0.012418523148090325,0.010196351503566044,82.37974683544306,5268.75,5563.434984347687,4974.065015652313,0.9649880627725842,89.38571428571433,0.016126454911906316,0.08139534883720922,0.09749722794234139,0.14303390249938142,106278.0,1.1010557217862587,0.20272575903961187
2020-01-14,5561.0,5564.4,5508.4,5511.2,95851.0,-0.0057010897019557,-0.005701089701955708,0.006317788408866765,0.056554579962424745,0.07670066033681078,5472.88,0.007001797956468936,5417.0,0.017389699095440303,5288.38,0.04213388599155121,5023.916666666667,0.09699271816477828,0.01087490030831825,0.012447342040353778,0.010247943252215605,77.32943987257764,5288.38,5593.085770763925,4983.674229236075,0.8656314080323614,87.1714285714286,0.015817141198183445,0.056554579962424745,0.07670066033681078,0.13483238612964343,106071.0,0.9036494423546493,-0.1808867011912697
2020-01-15,5503.0,5520.0,5455.6,5498.0,106405.0,-0.0023951226593119,-0.0023951226593119657,0.01664201183431957,0.05007830703999394,0.05637320831572068,5490.88,0.0012966956116322592,5443.219999999999,0.010063896002733719,5303.05,0.036761863455935684,5033.723333333332,0.09223325080109701,0.011159139932862284,0.012126037728054753,0.010198610762889838,74.9113716934824,5303.05,5618.822706396957,4987.277293603043,0.8086872235166025,87.20000000000002,0.015860312841033106,0.05007830703999394,0.05637320831572068,0.11984683069903856,104062.4,1.0225114931041375,0.11010839740847778
2020-01-16,5509.4,5525.0,5487.2,5514.4,100092.0,0.0029829028737722,0.0029829028737722307,0.008891653554831791,0.03362699156513593,0.05733021436514929,5500.6,0.002508817219939452,5461.16,0.009748844567820658,5318.0,0.03693117713426086,5044.360000000001,0.09318129554591636,0.01001863467666919,0.01212481767807374,0.01013447599988634,74.28012300810734,5318.0,5644.432119162695,4991.567880837305,0.8008282403456033,85.01428571428576,0.01541677892686163,0.03362699156513593,0.05733021436514929,0.13088060374882082,103332.0,0.9686447567065382,-0.05932991870682769
2020-01-17,5529.6,5536.6,5463.4,5476.8,117677.0,-0.0068185115334395,-0.006818511533439597,0.0073943273369385665,0.023815755037948305,0.048793565683646234,5508.64,-0.005780011037207045,5473.9,0.0005297868064817468,5330.74,0.027399573042391934,5054.323333333334,0.08358718641532614,0.010527339298640746,0.012314086140213273,0.01019811263172597,74.67678471051153,5330.74,5661.2596699298265,5000.220330070173,0.7209550796644125,84.52857142857154,0.015433934309920306,0.023815755037948305,0.048793565683646234,0.12252510760401725,107408.6,1.0956012833236817,0.17568836670263366
2020-01-20,5489.2,5570.4,5469.6,5570.2,91751.0,0.0170537540169442,0.0170537540169442,0.004943349931442631,0.029840260316521094,0.07458137201944592,5514.12,0.010170253821099262,5490.04,0.014600986513759517,5350.07,0.04114525604337893,5065.033333333334,0.09973609913722181,0.011218948314447837,0.012498685575530362,0.010332423112008616,74.77603583426654,5350.07,5689.457492248509,5010.68250775149,0.82430482122602,80.94285714285719,0.01453140949029787,0.029840260316521094,0.07458137201944592,0.13040831236301642,102355.2,0.8963980335146627,-0.22031492985035306
2020-01-21,5551.0,5554.0,5463.0,5484.6,105623.0,-0.0153674912929516,-0.015367491292951674,-0.00482653505588615,0.0014607603257494883,0.09011766576562263,5508.8,-0.00439297124600635,5490.84,-0.0011364381406123725,5372.74,0.0208199168394525,5073.136666666667,0.0811062978131214,0.012025132561684531,0.010826000269020357,0.010446400740455896,65.94054331112252,5372.74,5681.6481103363485,5063.831889663651,0.6810570785567979,84.57142857142857,0.015419798813300616,0.0014607603257494883,0.09011766576562263,0.09727112676056349,104309.6,1.0125913626358456,0.15119181262329562
2020-01-22,5428.0,5572.0,5383.4,5548.4,125458.0,0.0116325711993581,0.011632571199358122,0.009166969807202552,0.02596153846153837,0.08804957445974027,5518.88,0.005348911373322052,5504.88,0.007905712749414873,5395.19,0.028397517047592302,5083.406666666667,0.09147277875335558,0.0116012434272707,0.010748480117477616,0.010340307127281947,64.32214765100673,5395.19,5685.136157615139,5105.24384238486,0.7642042254675494,89.41428571428573,0.016115327970998076,0.02596153846153837,0.08804957445974027,0.124934106483922,108120.2,1.1603567141015279,0.1877905380456908
2020-01-23,5483.4,5510.4,5265.4,5304.6,152178.0,-0.0439405954869871,-0.043940595486987144,-0.03804584360945873,-0.02949248051520359,0.033511280832326795,5476.92,-0.031462939024123004,5488.76,-0.03355220486958799,5403.79,-0.018355635581693508,5090.6466666666665,0.04202871409919107,0.018307258798277083,0.015197561525129891,0.01178283651943425,47.70114942528739,5403.79,5670.189193139276,5137.390806860724,0.313832018725105,106.62857142857145,0.02010115209979479,-0.02949248051520359,0.033511280832326795,0.08919551558457561,118537.4,1.2837973500346727,0.21297964258955182
2020-02-04,4876.2,4954.4,4827.8,4914.8,135128.0,0.0305724470538897,-0.07348339177317798,-0.10261466549810105,-0.09597910458742598,-0.04880975420940581,5364.5199999999995,-0.08383229068024711,5436.58,-0.09597577889040532,5391.18,-0.08836284449786502,5091.783333333334,-0.0347586143689016,0.028938308037811347,0.02259957421264716,0.015234968745909702,31.069895769466555,5391.18,5721.080141829224,5061.279858170777,-0.22200635828553733,131.4714285714286,0.02675010754688463,-0.09597910458742598,-0.04880975420940581,0.014071720381298114,122027.6,1.1073560407645482,-0.11203984807265177
2020-02-05,4968.2,5086.8,4951.0,5018.0,139506.0,0.0209978025555463,0.020997802555546397,-0.09913468098093425,-0.0946813884679224,-0.020992664273451034,5254.08,-0.04493269992082338,5384.1,-0.06799650823721703,5385.8,-0.06829069033384083,5093.756666666666,-0.01487245497265599,0.029105524419419194,0.023134826744548066,0.015407870696207254,32.890613341292294,5385.8,5736.772687496357,5034.827312503643,-0.023972396005626076,138.55714285714288,0.02761202528041907,-0.0946813884679224,-0.020992664273451034,0.024165237978610365,131578.6,1.0602483990557734,0.032398910662482905
2020-02-06,5011.8,5216.0,4999.8,5196.6,150949.0,0.0355918692706258,0.03559186927062585,-0.05251066622907774,-0.05708375671360133,-0.0037575246347915092,5196.4800000000005,2.309255496024676e-05,5352.64,-0.02915196986907398,5384.82,-0.034953814612187495,5098.6033333333335,0.019220296277215887,0.03244284132351407,0.024209700420970003,0.01605961102401273,42.71135015859881,5384.82,5737.889831172539,5031.750168827461,0.23345216245901865,146.8142857142857,0.028251988937821975,-0.05708375671360133,-0.0037575246347915092,0.059276774430266244,140643.8,1.0732716266198725,0.08202514587186216
2020-02-07,5170.2,5241.2,5139.2,5240.0,137111.0,0.0083516145171842,0.008351614517184247,-0.05558359166606586,-0.046926154965441946,0.0008021696779860754,5134.8,0.020487652878398377,5326.84,-0.016302348108822473,5385.03,-0.026932069087823085,5103.496666666667,0.02674702116000205,0.03272923341513793,0.02426797995172209,0.01606018808892434,42.136787853461456,5385.03,5737.731436882445,5032.328563117554,0.2944011778319778,149.37142857142857,0.028505997818974917,-0.046926154965441946,0.0008021696779860754,0.05935629953097199,142974.4,0.9589898611219911,-0.09167334662700644
2020-02-10,5215.4,5356.4,5195.0,5259.2,119990.0,0.0036641221374045,0.003664122137404524,-0.008558609508728332,-0.046278833599303626,-0.01420805998125585,5125.719999999999,0.026041219575006158,5301.32,-0.007945191009031682,5381.24,-0.02267878778868815,5109.4800000000005,0.029302394764242123,0.032746780281470884,0.02388849131981294,0.016004683933781277,43.77893112638515,5381.24,5737.812823594719,5024.667176405281,0.3288708618204864,155.88571428571427,0.02964057542700682,-0.046278833599303626,-0.01420805998125585,0.0732623158238439,136536.8,0.8788106942597161,-0.12486963117474159
2020-02-11,5282.8,5287.8,5223.0,5254.8,111478.0,-0.000836629145117,-0.0008366291451170627,0.06917880686904865,-0.0405346187554777,-0.01768422626836641,5193.72,0.011760356738522715,5279.120000000001,-0.004606828410795849,5376.51,-0.0226373614110269,5114.836666666667,0.02736418432390475,0.032748914643339413,0.023877141318449046,0.015990772079221154,39.12386706948638,5376.51,5737.345486059776,5015.674513940225,0.3313497359571812,150.29999999999998,0.02860242064398264,-0.0405346187554777,-0.01768422626836641,0.06514776827340185,131806.8,0.8457682001232107,-0.07093924493707804
2020-02-12,5253.8,5368.0,5253.2,5368.0,121514.0,0.0215422090279362,0.021542209027936243,0.06974890394579503,-0.03630031237657527,-0.007543262830942199,5263.72,0.019811084176210025,5258.9,0.020745783338721013,5374.469999999999,-0.0012038396344196123,5122.42,0.04794218357729352,0.03309290482823946,0.024257795100667095,0.016188467289670473,44.90608992601023,5374.469999999999,5734.998040226371,5013.941959773628,0.49102705021787363,154.5,0.02878166915052161,-0.03630031237657527,-0.007543262830942199,0.0926114390392836,128208.4,0.9477850125264804,0.09002673173182152
2020-02-13,5368.0,5384.2,5307.0,5326.0,127027.0,-0.0078241430700447,-0.007824143070044753,0.02490089674017626,-0.028917332166429666,-0.027498813132235345,5289.6,0.006881427707198906,5243.04,0.015822881381793774,5366.94,-0.007628182912423065,5131.216666666666,0.03796045772120338,0.03286957112633403,0.024126851742494668,0.015903899850876528,44.00446179587282,5366.94,5724.767364432678,5009.112635567321,0.4427936428717401,155.41428571428574,0.029180301485971786,-0.028917332166429666,-0.027498813132235345,0.10999958317702485,123424.0,1.0291920534093855,0.04536925786329138
2020-02-14,5334.6,5393.8,5304.6,5347.8,128129.0,0.0040931280510703,0.004093128051070316,0.0205725190839694,-0.036154567082402056,-0.011131656804733714,5311.16,0.0068986812673692555,5222.9800000000005,0.023898234341314772,5363.929999999999,-0.0030071235083229952,5140.343333333333,0.04035852339305479,0.03259649339114255,0.02399882194678495,0.015905296665970212,44.2144742325323,5363.929999999999,5721.315600982283,5006.5443990177155,0.47743333817078043,159.08571428571426,0.02974788030324886,-0.036154567082402056,-0.011131656804733714,0.11407858005916438,121627.6,1.05345332802752,0.008675320994749214
2020-02-17,5394.6,5559.0,5391.4,5556.0,135620.0,0.0389318972287668,0.03893189722876689,0.05643443869790077,0.04739282886551277,0.016502616268432746,5370.5199999999995,0.03453669290869432,5248.12,0.05866481711546223,5368.4400000000005,0.0349375237499161,5152.966666666666,0.07821384445206325,0.03160294058053015,0.025464375149288003,0.01660310549674027,52.459016393442624,5368.4400000000005,5733.433960440292,5003.446039559709,0.7569357582982279,168.94285714285706,0.030407281703178017,0.04739282886551277,0.016502616268432746,0.15783770266327668,124753.6,1.0871028972310217,0.05846451622973725
2020-02-18,5562.8,5595.8,5506.8,5568.4,145492.0,0.0022318214542835,0.002231821454283578,0.05967876988657972,0.13298608285179436,0.024243093109663993,5433.24,0.024876500946028557,5313.48,0.04797609099874278,5375.030000000001,0.03597561315936826,5165.633333333333,0.07797043279623672,0.015803934315114808,0.02541928177454158,0.01660301879736773,49.94115339348763,5375.030000000001,5749.833095532905,5000.226904467097,0.7579621170485009,168.09999999999997,0.03018820487033977,0.13298608285179436,0.024243093109663993,0.15805673404874798,131556.4,1.1059287119440788,0.07279162365432823
2020-02-19,5565.4,5594.0,5528.8,5541.8,125260.0,-0.0047769556784712,-0.004776955678471251,0.03237704918032791,0.10438421681944998,-0.0001804142310745105,5468.0,0.013496708119970835,5365.86,0.03278877943144254,5374.98,0.031036394554026403,5178.34,0.07018851601092235,0.016386696635646104,0.025091262138322655,0.016592771752059914,51.945048966267684,5374.98,5749.689114408826,5000.270885591173,0.7225993358384014,165.09999999999997,0.029791764408675873,0.10438421681944998,-0.0001804142310745105,0.15951793112106127,132305.6,0.9467475299609389,-0.13905919225799357
2020-02-20,5562.8,5662.0,5511.4,5633.4,157626.0,0.0165289256198346,0.016528925619834656,0.05771686068343973,0.08405495901166127,0.022173029467266625,5529.48,0.018793810629570862,5409.54,0.041382446566621045,5381.09,0.04688826984867367,5192.05,0.08500495950539766,0.014030728581071855,0.025303078331021064,0.01668264903425831,52.83673741823522,5381.09,5768.907438873926,4993.272561126074,0.8252948097597305,162.38571428571427,0.028825525310774005,0.08405495901166127,0.022173029467266625,0.17099027188825122,138425.4,1.1387072025798735,0.25839054766086544
2020-02-21,5644.6,5754.2,5640.0,5730.8,159652.0,0.0172897362161394,0.017289736216139495,0.07161823553610835,0.0936641221374046,0.04234267006184078,5606.08,0.022247274387807492,5458.62,0.04986241943934555,5392.7300000000005,0.06268995480953055,5205.916666666667,0.10082438251348624,0.014323762194017283,0.025529200253080354,0.016667338963058654,65.76416629678948,5392.7300000000005,5808.303309005631,4977.15669099437,0.9067513392630079,150.79999999999998,0.026313952676764146,0.0936641221374046,0.04234267006184078,0.16983751122723922,144730.0,1.1031023284737096,0.012853209495895301
2020-02-24,5725.2,5800.6,5656.4,5757.4,146713.0,0.0046415858169888,0.0046415858169888136,0.03624910007199422,0.09472923638576214,0.044066444218772594,5646.36,0.01966576697199618,5508.4400000000005,0.045196099077052576,5404.88,0.06522253963085212,5220.96,0.1027473874536482,0.014285949161035046,0.025533913862244,0.016597362839273346,92.61582035201302,5404.88,5848.681461537873,4961.078538462128,0.8971595753407818,127.04285714285717,0.02206601193991336,0.09472923638576214,0.044066444218772594,0.1859190903847736,146948.6,0.9983967183083065,-0.0810450229248616
2020-02-25,5729.6,5820.8,5571.2,5807.4,203357.0,0.0086844756313613,0.008684475631361321,0.04292076718626525,0.1051609956611097,0.06036371603856261,5694.160000000001,0.01988704216249615,5563.7,0.043801786580872415,5421.41,0.07119734534004984,5236.573333333334,0.10900767168351799,0.013854808822923352,0.025472172990356413,0.016613659251775624,92.19585204190729,5421.41,5899.772073395406,4943.047926604594,0.9034496268279061,132.58571428571435,0.022830477371235725,0.1051609956611097,0.06036371603856261,0.192337699667392,158521.6,1.2828346420929386,0.3860871224772173
2020-02-26,5742.4,5766.4,5635.8,5666.0,204206.0,-0.0243482453421496,-0.024348245342149633,0.02241149085134797,0.05551415797317438,0.017198664320850376,5719.0,-0.009267354432593078,5593.5,0.012961473138464186,5426.2,0.04419298956912754,5250.860000000001,0.07906133471469423,0.01691781039837074,0.02596884742284599,0.01686741772964938,76.13003785348481,5426.2,5912.684861018299,4939.715138981701,0.746461934599626,129.40000000000003,0.022837980938933997,0.05551415797317438,0.017198664320850376,0.17825652969555805,174310.8,1.171505150570131,0.0041749239022998985
2020-02-27,5699.4,5714.8,5620.0,5659.6,162802.0,-0.0011295446523119,-0.0011295446523119645,0.00465083253452625,0.06263612467142332,0.03190752288225207,5724.24,-0.011292328763294224,5626.86,0.005818520453681142,5434.95,0.04133432690273153,5264.723333333332,0.07500425790022547,0.01645614236160732,0.02568494555278277,0.016874701094387153,74.36135624709718,5434.95,5932.037193452748,4937.862806547251,0.725966392776678,128.88571428571433,0.022772937007158513,0.06263612467142332,0.03190752288225207,0.1722937984174986,175346.0,0.9284614419490607,-0.20275604046893825
2020-02-28,5516.2,5555.0,5313.0,5327.8,218845.0,-0.0586260513110467,-0.0586260513110467,-0.07032177008445595,-0.0037398556415721984,-0.039759209862302525,5643.64,-0.055963881466571275,5624.860000000001,-0.05281198109819629,5423.92,-0.017721500317113836,5273.45,0.010306345940513495,0.02633901163780764,0.028887595290432846,0.018624751368731218,52.922133242460404,5423.92,5920.196975297585,4927.6430247024155,0.4031589165079006,142.1142857142858,0.026674102953242577,-0.0037398556415721984,-0.039759209862302525,0.10898796886058038,187184.6,1.1691399826695144,0.34424024274886067
2020-03-02,5445.2,5598.4,5416.2,5542.0,181765.0,0.0402042118698149,0.04020421186981493,-0.03741272101990478,-0.002519798416126706,0.04475361007427514,5600.5599999999995,-0.010456097247418028,5623.460000000001,-0.014485743652484562,5435.79,0.019539018247577644,5285.293333333333,0.048569994222963375,0.026550500312150883,0.028524894274059878,0.01926584452653489,60.37872217403875,5435.79,5931.406396228494,4940.173603771506,0.6071494010370009,156.81428571428575,0.02829561272361706,-0.002519798416126706,0.04475361007427514,0.1470795214637579,194195.0,0.9359921728159839,-0.16943498823368142
2020-03-03,5657.2,5725.0,5538.8,5560.6,179794.0,0.0033561891014075,0.0033561891014075584,-0.042497503185590646,-0.00140076143955159,0.13139903963538702,5551.200000000001,0.001693327568813796,5622.68,-0.01104099824283078,5468.08,0.016920015800792942,5297.526666666668,0.049659652491917505,0.026563050270501126,0.022217207887652187,0.01926075301327569,57.4709076803724,5468.08,5900.956117443113,5035.203882556887,0.6068666025588246,161.91428571428574,0.029118132164566005,-0.00140076143955159,0.13139903963538702,0.1520739236729789,189482.4,0.9488691297978071,-0.010843671773993924
