date,open,high,low,close,volume,return,ret_1d,ret_5d,ret_10d,ret_20d,ma_5,ma_ratio_5,ma_10,ma_ratio_10,ma_20,ma_ratio_20,ma_60,ma_ratio_60,volatility_10,volatility_20,volatility_60,rsi,bb_upper,bb_mid,bb_lower,bb_position,atr,atr_ratio,momentum_10,momentum_20,momentum_60,volume_ma_5,volume_ratio,volume_change,cci,macd,macd_signal,macd_hist,williams,obv,bias_6,bias_12,bias_24,kdj_k,kdj_d,kdj_j,price_position_10,price_position_20,price_position_60,gap,gap_ratio,amplitude,amplitude_ma,amplitude_ratio,rolling_sharpe_20,rolling_sharpe_60,skew_20,kurt_20
2019-12-30,5099.4,5225.6,5074.6,5216.2,107890.0,0.0176759793975338,0.017675979397533848,0.03677055175703603,0.019067713827999766,0.07652618978825276,5148.160000000002,0.01321637245151619,5159.759999999999,0.01093849326325258,5066.58,0.029530768289457665,4943.746666666667,0.05511069876827546,0.014201204467389626,0.011126924011095553,0.009977762105998942,63.57749081806626,5296.445835652002,5066.58,4836.714164347998,0.8254507125332718,80.53941282556654,0.015440246314475393,0.019067713827999766,0.07652618978825276,0.07803910221965027,94650.2,1.1398813737319098,0.06565392175261509,54.0314061384734,70.3188821266167,64.63165602783847,5.6872260987782255,-13.594954449894965,794259.0,1.7067463928246545,1.3402065193810295,3.7480255448501913,62.72860889221605,60.96815278426138,66.2495211081254,0.8280141843971626,0.9146502419709631,0.9237121510027524,-26.200000000000728,-0.00511159669111923,0.02894827652313945,0.014735422027764808,1.964536642967841,5.35416972191671,2.071918242097904,-1.3390629088900987,2.867333527397226
2019-12-31,5221.0,5244.8,5188.4,5235.8,82370.0,0.0037575246347916,0.0037575246347916202,0.026748244891555917,0.005994696998808724,0.07414245855900226,5175.440000000001,0.011662776498229777,5162.879999999999,0.014123899838849763,5084.65,0.02972672652001629,4949.919999999999,0.05775446875909118,0.013256399386101512,0.011114546460905624,0.009967587966665538,64.70904458283862,5307.971861894473,5084.65,4861.328138105527,0.8384129048490201,78.81516905231183,0.015053128280742546,0.005994696998808724,0.07414245855900226,0.07612940354338815,95241.8,0.8648513572822017,-0.2365372138288998,96.60287008139044,74.18781442384079,66.54288770703894,7.644926716801848,-6.81334279630937,876629.0,1.4146161941594884,1.4165805785124121,3.790020037895262,73.75964826803616,65.2319846122092,90.81497557969007,0.9148936170212776,0.9541766109785207,0.962249311836414,4.800000000000182,0.0009202101146428784,0.010771992818671559,0.014510850816901233,0.7423405391312471,5.201057015741876,2.0267519371138323,-1.3106114258753614,2.830080641526215
2020-01-02,5276.6,5356.6,5253.4,5335.0,97640.0,0.0189464838229114,0.01894648382291142,0.03943420488641225,0.02293208574605976,0.09773662551440321,5215.920000000001,0.022830104756207614,5174.839999999999,0.030949749170988916,5108.4,0.044358311800172245,4957.076666666666,0.07623915439408857,0.014471903203230798,0.011502598841316278,0.010187581269561236,69.8196252197142,5332.136237565607,5108.4,4884.663762434392,1.0063998627704487,81.81408554857528,0.015335348743875404,0.02293208574605976,0.09773662551440321,0.08753261578604032,96084.6,1.0161878178188803,0.18538302780138394,177.5715263518136,84.28697432139506,70.09170502991017,14.195269291484891,-5.963556046383302,974269.0,2.556051800257601,2.9783619974134803,5.314240123705587,80.30594318115918,70.25663746854386,100.40455460638981,0.9339853300733487,0.956292998785916,0.9646017699115039,40.80000000000018,0.007792505443294278,0.019343955014058244,0.015008912765135007,1.2888311976196793,6.536829416014373,2.2604545686944855,-1.351947804285076,2.792912587385877
2020-01-03,5350.6,5372.2,5330.2,5349.4,78878.0,0.0026991565135894,0.002699156513589429,0.03530094832591435,0.024396782841823006,0.0897127724587492,5252.4000000000015,0.01846774807706919,5187.58,0.031193735807447664,5130.42,0.042682665356832405,4963.4766666666665,0.07775262366499813,0.014466903862541838,0.011440312556526631,0.010091230256895749,70.48773055482532,5357.977707845718,5130.42,4902.862292154282,0.9811526756730776,78.97022229510561,0.014762444815326134,0.024396782841823006,0.0897127724587492,0.07733515930237234,93604.2,0.8426758628352147,-0.19215485456780013,183.16282702069472,92.38760416339392,74.55088485660693,17.83671930678699,-6.651108518086398,1053147.0,2.123516497502294,3.0163753426240327,5.15032285752664,84.65359261475437,75.05562251729215,103.84953280967883,0.933488914819136,0.9518987341772148,0.963566634707574,15.600000000000364,0.0029240862230553635,0.007851347814708191,0.01474961623246443,0.5323086167779129,6.060178344191848,2.033199446229931,-1.2728471557226577,2.717049247624404
2020-01-06,5339.8,5467.6,5338.6,5408.8,114538.0,0.0111040490522302,0.01110404905223028,0.0552520680505697,0.04344471023998753,0.08903475214432399,5309.040000000002,0.018790591142654467,5210.1,0.03813746377228844,5152.53,0.04973673127570355,4970.323333333333,0.08821894216137527,0.014244657680726323,0.011419827468945635,0.01014827554579564,73.13010808148287,5397.394837001955,5152.53,4907.665162998044,1.0232886908910361,82.54377784545521,0.015261014983999262,0.04344471023998753,0.08903475214432399,0.08219287715086043,96263.2,1.1898420164715073,0.45209057024772425,187.71247092503233,102.41986282406742,80.12468045009902,22.2951823739684,-13.418530351437719,1167685.0,2.4691513949758255,3.8379947077588668,5.82958178909937,85.14423871343934,78.4184945826799,98.59572697495821,0.8658146964856228,0.8851562499999996,0.9184692179700498,-9.599999999999454,-0.0017945937862189133,0.02385002218606715,0.015241436795720185,1.5648145582156838,6.027296227768009,2.140096478796447,-1.2742115578646067,2.7408874646201515
2020-01-07,5442.2,5481.6,5411.4,5476.6,96886.0,0.0125351279396539,0.012535127939653945,0.04992139871937429,0.08852758785180481,0.10002812035511988,5361.120000000001,0.021540275166383127,5254.64,0.04224076244994901,5177.429999999999,0.05778349489997958,4977.543333333332,0.10026164178714692,0.008013288643130898,0.011553669676938313,0.010202389752796458,75.7941471017977,5446.563224258986,5177.429999999999,4908.296775741012,1.0558028014261622,81.84779371363699,0.014945001225876818,0.08852758785180481,0.10002812035511988,0.08589443629297722,94062.4,1.03001837078365,-0.15411479159754837,172.13682462277887,114.52126362289619,87.00399708465845,27.517266538237735,-1.1057054400707633,1264571.0,2.6163426165924615,4.713102999942658,6.632658028212902,89.68665873279731,82.1745492993897,104.71087759961256,0.9885792599360439,0.9904942965779467,0.9931991294885746,33.399999999999636,0.006175122023369257,0.012818171858452456,0.015446479884284155,0.829844207513853,6.652637906796076,2.2182516955332847,-1.3553397696425633,2.7506386016090936
2020-01-08,5451.6,5479.6,5379.0,5408.0,116448.0,-0.0125260197933024,-0.012526019793302479,0.03288895679743309,0.06051692355963456,0.07883817427385886,5395.560000000001,0.002305599418781057,5285.5,0.023176615268186485,5197.19,0.04056230386035531,4984.529999999999,0.08495685651405482,0.010159291115964373,0.01217197420013186,0.010239284517165723,68.40427362387817,5473.021034512123,5197.19,4921.358965487876,0.8821361152722913,83.1872370198058,0.015382255366088352,0.06051692355963456,0.07883817427385886,0.08402822322001269,100878.0,1.1543448521977042,0.20190739632144994,113.3419631863107,117.22496779721678,93.04819122717012,24.176776570046655,-16.275984077841716,1148123.0,0.7276429830879043,3.0330742264898607,4.830919435138122,87.09659312735032,83.81523057537773,93.65931823129549,0.8191646191646182,0.8562499999999993,0.8998911860718168,-25.0,-0.004564876017967351,0.018602071005917226,0.01569034021721647,1.1855747388769693,5.049940282329501,2.1663323568786277,-1.0631025987264406,1.3952706755600772
2020-01-09,5467.6,5474.2,5420.8,5465.8,103744.0,0.0106878698224852,0.010687869822485263,0.024517338331771388,0.06491836496122816,0.09565810046906953,5421.720000000001,0.00813026124550853,5318.820000000001,0.027633948883398762,5221.049999999999,0.04687754378908471,4993.113333333332,0.09466772234290732,0.01027066243964798,0.012082424621706157,0.010238846588935223,70.97231567103324,5503.0674994571245,5221.049999999999,4939.032500542874,0.9339269734522447,81.97386294696253,0.014997596499499163,0.06491836496122816,0.09565810046906953,0.10402359214672385,102098.8,1.0161138034923034,-0.10909590546853531,106.38895912810563,122.61818368539116,98.96218971881433,23.65599396657683,-3.4940291906236522,1251867.0,1.0824939279241763,3.420676692914866,5.476989183678063,90.10370745754699,85.91138953610181,98.48834330043735,0.9611793611793608,0.9689221085759241,0.9785092491838953,59.600000000000364,0.011020710059171665,0.009769841560247289,0.015675685119668565,0.6232481378430402,6.106621829491557,2.6394304203069345,-1.2689208216681027,1.8996921921902845
2020-01-10,5482.2,5483.8,5413.6,5436.6,97294.0,-0.0053423103662775,-0.005342310366277525,0.016300893558156115,0.05217727888523327,0.09278391959799004,5439.160000000001,-0.0004706609108759974,5345.780000000001,0.016989101683944963,5244.129999999999,0.03670198869974639,5001.443333333332,0.08700621753853754,0.01091190056193102,0.012180223670080544,0.010262821164939923,67.96685759932149,5517.2368735862,5244.129999999999,4971.023126413798,0.8523712118128944,81.13287273646519,0.014923458179094504,0.05217727888523327,0.09278391959799004,0.10123966942148765,105782.0,0.9197595053978938,-0.06217227020357807,85.61082523346727,123.1169347808509,103.79313873122165,19.32379604962925,-10.387323943661919,1154573.0,0.22860513992847878,2.3241223763829812,4.518510448775056,89.55757101927034,87.12678336382504,94.41914633016097,0.8846529814271754,0.9035553739272584,0.9359913208570657,16.399999999999636,0.0030004756851695334,0.012912482065997096,0.015947439876234752,0.8096899669293991,5.887111696758169,2.5684412355856145,-1.2220917103574336,1.6842906922869867
2020-01-13,5441.8,5542.8,5399.8,5542.8,117018.0,0.0195342677408674,0.019534267740867417,0.024774441650643464,0.08139534883720922,0.09749722794234139,5465.960000000001,0.014057914803620841,5387.500000000001,0.0288259860788862,5268.75,0.052014234875444876,5013.003333333331,0.10568448322063806,0.010694041677957651,0.012418523148090325,0.010196351503566044,72.52408059856175,5555.973393894068,5268.75,4981.526606105932,0.977067686382596,85.55195325528909,0.015434789863478583,0.08139534883720922,0.09749722794234139,0.14303390249938142,106278.0,1.1010557217862587,0.20272575903961187,97.61773868425922,130.57644706611518,109.14980039820036,21.426646667914824,-0.0,1271591.0,1.5828410500143755,3.6560507171843732,6.080773960182397,93.03838067951429,89.09731580238855,100.9205104337658,1.0,1.0,1.0,5.199999999999818,0.0009564801530367909,0.025799235043660242,0.01656616766675136,1.5573447983047908,6.053993226285729,3.552489513518334,-1.1452077684070512,1.5075074196320692
2020-01-14,5561.0,5564.4,5508.4,5511.2,95851.0,-0.0057010897019557,-0.005701089701955708,0.006317788408866765,0.056554579962424745,0.07670066033681078,5472.880000000001,0.007001797956468714,5417.000000000001,0.01738969909544008,5288.379999999999,0.042133885991551434,5023.916666666665,0.09699271816477872,0.01087490030831825,0.012447342040353778,0.010247943252215605,69.36202327842396,5585.3704483313495,5288.379999999999,4991.389551668649,0.8751299094834891,83.44109945133987,0.015140277879833769,0.056554579962424745,0.07670066033681078,0.13483238612964343,106071.0,0.9036494423546493,-0.1808867011912697,102.66969959560952,132.41194589854695,113.80222949826967,18.60971640027728,-10.861576153532033,1175740.0,0.6887731798666435,2.515198769837448,5.058451058854558,89.6568840114228,89.28383853873333,90.40297495680176,0.8585106382978728,0.9005607476635518,0.9349633251833743,18.199999999999818,0.0032835390055567255,0.010161126433444622,0.01623415053083753,0.6259105713072628,4.815339852899595,3.3490846178754885,-0.9344998166204346,1.0735756674762789
2020-01-15,5503.0,5520.0,5455.6,5498.0,106405.0,-0.0023951226593119,-0.0023951226593119657,0.01664201183431957,0.05007830703999394,0.05637320831572068,5490.880000000001,0.0012966956116322592,5443.22,0.010063896002733719,5303.049999999999,0.036761863455935906,5033.7233333333315,0.09223325080109723,0.011159139932862284,0.012126037728054753,0.010198610762889838,68.02774892438947,5610.827162895575,5303.049999999999,4995.272837104423,0.8167064088932163,82.08102091910128,0.014929250803765238,0.05007830703999394,0.05637320831572068,0.11984683069903856,104062.4,1.0225114931041375,0.11010839740847778,75.16621700695529,131.28805528693556,117.29939465600285,13.988660630932714,-13.556553695385817,1069335.0,0.38219971761041754,1.6826900847972108,4.38447712831937,83.65397732842311,87.40721813529643,76.14749571467647,0.7864951768488758,0.8758878504672905,0.9188264058679712,-8.199999999999818,-0.001487879227754358,0.01171335030920328,0.015680441341075397,0.7470038664358126,3.68639458382712,3.01896217190529,-0.8265345774250589,1.115989577927165
2020-01-16,5509.4,5525.0,5487.2,5514.4,100092.0,0.0029829028737722,0.0029829028737722307,0.008891653554831791,0.03362699156513593,0.05733021436514929,5500.600000000001,0.002508817219939452,5461.160000000001,0.009748844567820658,5317.999999999999,0.036931177134261084,5044.359999999999,0.09318129554591681,0.01001863467666919,0.01212481767807374,0.01013447599988634,68.83000806819244,5636.166673302004,5317.999999999999,4999.833326697994,0.8086432622903548,78.9180908534512,0.014311274273438852,0.03362699156513593,0.05733021436514929,0.13088060374882082,103332.0,0.9686447567065382,-0.05932991870682769,78.7422511410406,130.21961614351403,119.88343895350508,10.336177190008954,-10.20824826459781,1169427.0,0.356700880832794,1.5194285574019721,4.25099843244138,81.72148828095038,85.5119748505143,74.14051514182253,0.7865072587532023,0.9065420560747663,0.9388753056234719,11.399999999999636,0.002073481265914812,0.006854780211809115,0.01538276926143308,0.4456141865818063,3.7461937314007017,3.293542375661265,-0.8392494302897154,1.1332715084805844
2020-01-17,5529.6,5536.6,5463.4,5476.8,117677.0,-0.0068185115334395,-0.006818511533439597,0.0073943273369385665,0.023815755037948305,0.048793565683646234,5508.640000000001,-0.005780011037207156,5473.900000000001,0.0005297868064815248,5330.74,0.027399573042391934,5054.323333333332,0.08358718641532659,0.010527339298640746,0.012314086140213273,0.01019811263172597,64.81448421140043,5652.890724972087,5330.74,5008.589275027913,0.726695128518888,78.50965579249045,0.014334950298073775,0.023815755037948305,0.048793565683646234,0.12252510760401725,107408.6,1.0956012833236817,0.17568836670263366,63.958321578364114,124.89910551954017,120.8865722667121,4.012533252828078,-17.884850959575253,1051750.0,-0.3608269304240558,0.455800218270517,3.193552287176333,72.06459520779615,81.02951496960807,54.13475568417229,0.6120460584588143,0.8362616822429917,0.8929095354523234,15.200000000000728,0.0027564195560715087,0.013365468886941413,0.015633578132819594,0.8549206568957661,3.167546807859843,3.0811969830323314,-0.7199659412955353,0.7544772060638602
2020-01-20,5489.2,5570.4,5469.6,5570.2,91751.0,0.0170537540169442,0.0170537540169442,0.004943349931442631,0.029840260316521094,0.07458137201944592,5514.120000000002,0.01017025382109904,5490.04,0.014600986513759517,5350.069999999999,0.04114525604337915,5065.033333333332,0.09973609913722203,0.011218948314447837,0.012498685575530362,0.010332423112008616,69.56443843241185,5680.864009014771,5350.069999999999,5019.275990985227,0.8327297260546377,80.10182323588394,0.014380421391670666,0.029840260316521094,0.07458137201944592,0.13040831236301642,102355.2,0.8963980335146627,-0.22031492985035306,98.49397996467569,126.75797491079084,122.06085279552784,4.697122115262999,-0.05235602094236076,1143501.0,0.9295330591241208,1.8029625974358205,4.582599920204666,81.34156573588389,81.13353189170002,81.75763342425165,0.9989550679205861,0.9996303142329024,0.9997572815533983,12.399999999999636,0.0022640958223779646,0.018096298158055236,0.015880549071280274,1.1395259746265392,4.670739549588959,3.2227624245136552,-0.8936586767798891,0.9658412360920837
2020-01-21,5551.0,5554.0,5463.0,5484.6,105623.0,-0.0153674912929516,-0.015367491292951674,-0.00482653505588615,0.0014607603257494883,0.09011766576562263,5508.800000000001,-0.004392971246006572,5490.84,-0.0011364381406123725,5372.74,0.0208199168394525,5073.1366666666645,0.08110629781312206,0.012025132561684531,0.010826000269020357,0.010446400740455896,61.38540140776484,5673.8263822892,5372.74,5071.653617710799,0.6857606430910522,82.03740729046365,0.014957774001834892,0.0014607603257494883,0.09011766576562263,0.09727112676056349,104309.6,1.0125913626358456,0.15119181262329562,57.40127950584739,119.94132870837075,121.63694797809642,-1.6956192697256682,-27.066246056782106,1037878.0,-0.446525811370062,0.032525861099381846,2.7503571233422246,70.79668274537619,77.68791550959202,57.01421721694453,0.5517241379310375,0.8370679832890251,0.8958737864077678,-19.199999999999818,-0.003446913934867656,0.016591911898771104,0.015167769089815574,1.0938927010638482,6.421244461967032,2.4344902159177466,-0.24184913964651295,-1.0967486720567532
2020-01-22,5428.0,5572.0,5383.4,5548.4,125458.0,0.0116325711993581,0.011632571199358122,0.009166969807202552,0.02596153846153837,0.08804957445974027,5518.880000000002,0.005348911373321608,5504.88,0.007905712749414873,5395.19,0.028397517047592302,5083.406666666665,0.09147277875335602,0.0116012434272707,0.010748480117477616,0.010340307127281947,64.715313377966,5677.794556934223,5395.19,5112.585443065776,0.7710678158591405,89.64902105543057,0.016157634823630338,0.02596153846153837,0.08804957445974027,0.124934106483922,108120.2,1.1603567141015279,0.1877905380456908,49.51652775043242,118.32325742489775,120.97420986745668,-2.650952442558932,-9.760132340777645,1163336.0,0.598324690865593,0.9818999171891604,3.676113360323892,76.36003664113805,77.24528922010737,74.58953148319944,0.8748674443266155,0.9525532770406104,0.9714147286821702,-56.600000000000364,-0.010319804543631324,0.033991781414461894,0.01613786057258715,2.106337532262647,6.325562702863237,3.095985940929264,-0.23571971360058586,-1.0599913947122475
