date,open,high,low,close,volume,return
2021-02-01,6215.4,6258.8,6198.8,6244.4,81780.0,0.005766195277518094
2021-02-02,6266.4,6296.8,6213.8,6287.6,86095.0,0.006918198706040712
2021-02-03,6284.4,6300.8,6242.4,6255.2,84782.0,-0.005152999554679183
2021-02-04,6237.6,6248.0,6130.0,6204.4,121136.0,-0.00812124312571938
2021-02-05,6218.6,6232.2,6098.2,6115.4,109465.0,-0.014344658629359852
2021-02-08,6138.4,6224.8,6101.0,6198.0,107594.0,0.013506884259410823
2021-02-09,6207.0,6323.4,6200.8,6304.6,106012.0,0.01719909648273643
2021-02-10,6311.0,6366.2,6261.6,6347.0,109479.0,0.006725248231449932
2021-02-18,6490.0,6532.0,6379.4,6418.2,137732.0,0.011217898219631373
2021-02-19,6427.8,6530.8,6388.8,6526.0,125001.0,0.01679598641363622
2021-02-22,6588.0,6634.0,6460.8,6472.6,125043.0,-0.008182653999387002
2021-02-23,6492.4,6519.2,6443.6,6463.8,92263.0,-0.0013595772950592
2021-02-24,6463.0,6492.0,6335.8,6392.8,118265.0,-0.010984250750332603
2021-02-25,6434.0,6434.0,6314.8,6368.6,103993.0,-0.0037855086972844454
2021-02-26,6261.6,6313.4,6194.0,6216.6,111674.0,-0.023867097949313854
2021-03-01,6268.8,6325.8,6257.0,6325.2,90247.0,0.017469356239745215
2021-03-02,6330.4,6336.4,6210.6,6266.6,103146.0,-0.00926452918484777
2021-03-03,6267.2,6358.0,6266.8,6339.0,93989.0,0.0115533143969615
2021-03-04,6308.8,6321.6,6222.0,6256.8,107933.0,-0.01296734500709884
2021-03-05,6198.8,6304.4,6187.2,6282.2,114746.0,0.004059583173507075
2021-03-08,6306.0,6356.6,6115.6,6129.2,122690.0,-0.02435452548470285
2021-03-09,6116.8,6117.0,5945.0,6015.0,151956.0,-0.018632121647196964
2021-03-10,6065.4,6071.8,5918.0,5922.0,118793.0,-0.015461346633416473
2021-03-11,5940.8,6077.8,5903.2,6073.0,116816.0,0.025498142519419176
2021-03-12,6065.8,6078.4,5977.2,6072.0,108077.0,-0.0001646632636258527
2021-03-15,6031.2,6072.6,5959.8,6041.4,107255.0,-0.005039525691699631
2021-03-16,6045.2,6081.6,5990.0,6030.6,103519.0,-0.0017876651107358033
2021-03-17,5996.6,6070.8,5965.8,6056.0,122739.0,0.004211852883626799
2021-03-18,6072.0,6128.4,6060.4,6093.6,126432.0,0.006208718626155907
2021-03-19,6023.4,6084.2,5994.2,6049.2,130121.0,-0.00728633320204819
2021-03-22,6048.2,6141.0,6042.0,6124.0,96157.0,0.012365271440851755
2021-03-23,6134.8,6145.2,6020.8,6069.6,97042.0,-0.008883082952318655
2021-03-24,6048.6,6078.8,5992.2,6019.4,87085.0,-0.008270726242256665
2021-03-25,6009.4,6059.8,5972.0,6042.4,93812.0,0.0038209788350997975
2021-03-26,6070.2,6135.8,6059.0,6114.8,91763.0,0.01198199390970478
2021-03-29,6099.0,6125.4,6065.0,6114.0,80533.0,-0.00013083011709302816
2021-03-30,6093.2,6140.4,6069.8,6123.2,81851.0,0.001504743212299653
2021-03-31,6120.6,6128.8,6044.8,6113.4,85330.0,-0.001600470342304705
2021-04-01,6124.4,6180.8,6087.6,6165.2,77682.0,0.008473190041548007
2021-04-02,6176.4,6185.8,6137.4,6172.2,69094.0,0.0011354051774477014
2021-04-06,6199.4,6227.0,6161.0,6175.6,73951.0,0.0005508570687924319
2021-04-07,6183.6,6190.8,6125.0,6183.0,77683.0,0.0011982641362782154
2021-04-08,6154.2,6218.8,6144.8,6208.0,84621.0,0.004043344654698355
2021-04-09,6199.6,6209.8,6152.2,6189.8,83695.0,-0.002931701030927769
2021-04-12,6168.0,6188.0,6072.8,6110.6,109843.0,-0.012795243788167654
2021-04-13,6109.6,6130.2,6075.6,6096.4,93167.0,-0.002323830720387665
2021-04-14,6105.6,6157.0,6098.6,6136.6,94523.0,0.006594055508168939
2021-04-15,6126.2,6154.2,6070.0,6150.8,118401.0,0.0023139849428022163
2021-04-16,6166.8,6236.6,6153.6,6232.0,114292.0,0.01320153475970609
2021-04-19,6206.2,6312.6,6192.4,6290.0,96758.0,0.009306803594351765
2021-04-20,6297.0,6327.2,6289.6,6301.6,72488.0,0.0018441971383147404
2021-04-21,6274.8,6306.8,6239.6,6286.8,75089.0,-0.0023486098768567
2021-04-22,6305.6,6327.2,6278.0,6298.6,73612.0,0.0018769485270726527
2021-04-23,6280.8,6344.8,6266.8,6343.0,79044.0,0.007049185533293034
2021-04-26,6350.6,6420.0,6301.4,6319.8,100556.0,-0.0036575752798360117
2021-04-27,6332.4,6346.6,6285.6,6314.4,79066.0,-0.0008544574195387122
2021-04-28,6295.6,6368.0,6276.4,6360.4,79639.0,0.007284936019257504
2021-04-29,6358.0,6373.2,6328.8,6362.2,74265.0,0.000283001069115274
2021-04-30,6340.6,6385.2,6304.0,6377.4,94069.0,0.0023891106849831534
2021-05-06,6383.8,6429.2,6314.0,6346.6,96438.0,-0.004829554363847244
2021-05-07,6379.2,6407.2,6324.2,6337.2,94673.0,-0.0014811079948319206
2021-05-10,6346.8,6383.4,6320.2,6346.8,85752.0,0.0015148646089755413
2021-05-11,6313.0,6357.4,6238.2,6340.6,109417.0,-0.0009768702338185387
2021-05-12,6323.4,6409.2,6296.8,6396.4,95623.0,0.008800428981484254
2021-05-13,6362.2,6380.0,6298.4,6328.6,93605.0,-0.010599712338190126
2021-05-14,6334.6,6438.2,6310.2,6436.6,103487.0,0.017065385709319703
2021-05-17,6453.8,6504.4,6446.6,6467.6,99463.0,0.004816207314420673
2021-05-18,6485.2,6506.0,6461.0,6488.0,74252.0,0.0031541839322160037
2021-05-19,6442.6,6485.8,6439.4,6480.0,81161.0,-0.0012330456226880004
2021-05-20,6444.6,6486.4,6401.8,6453.2,101406.0,-0.0041358024691358075
2021-05-21,6463.6,6474.2,6398.0,6420.4,100933.0,-0.005082749643587681
2021-05-24,6423.6,6468.6,6382.4,6441.2,79038.0,0.003239673540589294
2021-05-25,6451.8,6539.0,6425.4,6513.8,88898.0,0.0112711917034094
2021-05-26,6519.4,6533.8,6502.0,6520.6,67741.0,0.0010439374865669482
2021-05-27,6531.8,6581.4,6514.6,6562.6,74353.0,0.006441125049841956
2021-05-28,6578.6,6598.2,6529.0,6563.4,70869.0,0.00012190290433666817
2021-05-31,6560.0,6600.4,6543.0,6584.0,65084.0,0.0031386171801202067
2021-06-01,6562.2,6596.0,6512.2,6574.4,86620.0,-0.001458080194410738
2021-06-02,6577.8,6585.8,6505.8,6536.6,84791.0,-0.005749574105621713
2021-06-03,6542.4,6581.2,6493.0,6493.0,92517.0,-0.006670134320594823
2021-06-04,6475.8,6573.2,6468.0,6553.2,105612.0,0.009271523178807861
2021-06-07,6558.4,6572.0,6516.4,6544.6,72077.0,-0.001312335958005173
2021-06-08,6545.6,6592.8,6485.6,6526.6,92038.0,-0.0027503590746569273
2021-06-09,6512.6,6541.0,6501.8,6522.2,69367.0,-0.0006741641896240713
2021-06-10,6527.4,6615.4,6525.0,6603.0,92275.0,0.01238845788230969
2021-06-11,6616.6,6618.0,6567.6,6592.0,84701.0,-0.0016659094351052506
2021-06-15,6589.0,6590.4,6503.2,6519.4,97694.0,-0.01101334951456312
2021-06-16,6489.6,6511.0,6422.4,6450.4,110524.0,-0.010583796054851713
2021-06-17,6455.8,6486.6,6452.6,6471.0,107699.0,0.003193600396874663
2021-06-18,6467.6,6533.8,6460.0,6520.6,103476.0,0.007664966774841631
2021-06-21,6504.8,6586.2,6498.8,6556.8,81204.0,0.005551636352482792
2021-06-22,6552.6,6588.0,6541.6,6575.8,65785.0,0.002897755002440272
2021-06-23,6581.2,6668.6,6567.8,6661.8,76118.0,0.013078256637975683
2021-06-24,6642.0,6646.4,6616.8,6646.0,65018.0,-0.0023717313638956794
2021-06-25,6637.2,6720.2,6628.8,6707.8,74602.0,0.009298826361721302
2021-06-28,6691.0,6739.2,6683.4,6702.2,63947.0,-0.0008348489817824323
2021-06-29,6704.8,6715.6,6636.2,6656.8,71037.0,-0.00677389513890958
2021-06-30,6656.8,6704.8,6646.4,6670.4,61905.0,0.0020430236750390574
2021-07-01,6670.8,6675.4,6574.8,6593.6,89502.0,-0.011513552410649885
2021-07-02,6582.8,6602.4,6534.4,6550.8,85273.0,-0.006491142926474236
2021-07-05,6580.4,6607.2,6548.0,6589.8,72385.0,0.00595347133174573
2021-07-06,6585.0,6624.0,6523.6,6585.2,88291.0,-0.000698048499195747
2021-07-07,6550.8,6650.2,6544.8,6643.8,87668.0,0.00889874263499979
2021-07-08,6666.0,6671.6,6617.4,6625.6,78333.0,-0.0027393961287215385
2021-07-09,6623.0,6694.6,6577.0,6689.6,96731.0,0.009659502535619424
2021-07-12,6731.0,6808.8,6716.8,6765.4,102024.0,0.011331021286773435
2021-07-13,6781.0,6845.4,6772.0,6830.0,94082.0,0.009548585449492997
2021-07-14,6819.6,6842.8,6776.2,6805.0,114987.0,-0.0036603221083455484
2021-07-15,6793.4,6815.4,6737.8,6809.0,131998.0,0.0005878030859662875
2021-07-16,6825.2,6859.8,6791.8,6819.6,105791.0,0.0015567631076516264
2021-07-19,6809.4,6823.0,6751.8,6785.6,85289.0,-0.004985629655698265
2021-07-20,6755.6,6803.4,6746.0,6789.8,76310.0,0.0006189577929733847
2021-07-21,6820.2,6875.0,6813.2,6863.2,84972.0,0.010810333146779039
2021-07-22,6882.4,6899.4,6846.4,6895.8,70672.0,0.0047499708590745815
2021-07-23,6905.0,6914.0,6840.0,6868.0,86822.0,-0.004031439426897543
2021-07-26,6862.8,6879.2,6680.6,6750.2,127707.0,-0.017152009318578965
2021-07-27,6763.2,6801.6,6632.8,6642.4,120512.0,-0.015969897188231497
2021-07-28,6618.8,6623.2,6495.8,6557.0,141987.0,-0.012856798747440612
2021-07-29,6630.4,6667.6,6586.8,6655.8,107595.0,0.015067866402318053
2021-07-30,6639.4,6675.8,6600.0,6674.8,100452.0,0.002854653084527703
2021-08-02,6646.6,6755.6,6637.0,6746.8,100211.0,0.010786840055132751
2021-08-03,6731.0,6754.8,6691.4,6707.6,86883.0,-0.005810161854508777
2021-08-04,6721.4,6793.0,6712.2,6774.6,82881.0,0.009988669568847364
2021-08-05,6765.8,6793.0,6736.0,6772.0,76452.0,-0.0003837864966197424
2021-08-06,6793.6,6800.4,6748.8,6800.0,73853.0,0.0041346721795629815
2021-08-09,6775.2,6840.4,6747.4,6812.8,86398.0,0.0018823529411764461
2021-08-10,6811.0,6859.4,6811.0,6856.6,82444.0,0.006429074682949842
2021-08-11,6857.6,6901.2,6839.6,6883.4,85900.0,0.003908642767552317
2021-08-12,6872.2,6963.0,6870.0,6934.2,85681.0,0.0073800738007381295
2021-08-13,6921.2,6961.2,6892.4,6961.0,83454.0,0.0038649015026968048
2021-08-16,6952.0,6965.8,6894.8,6926.6,80689.0,-0.004941818704209067
2021-08-17,6920.4,6927.0,6768.2,6793.0,126743.0,-0.019287962348049636
2021-08-18,6797.0,6833.4,6759.0,6802.8,107871.0,0.0014426615633740258
2021-08-19,6784.4,6822.0,6723.4,6805.4,113786.0,0.00038219556653129594
2021-08-20,6778.8,6805.0,6708.2,6775.6,117454.0,-0.004378875598789134
2021-08-23,6815.2,6883.0,6814.8,6848.4,82365.0,0.01074443591711427
2021-08-24,6855.6,6930.0,6835.4,6922.6,75746.0,0.010834647508907391
2021-08-25,6921.6,6966.0,6890.4,6957.4,66259.0,0.005027012972004696
2021-08-26,6964.2,6995.2,6930.4,6957.4,74855.0,0.0
2021-08-27,6940.0,7016.6,6925.8,6999.2,82392.0,0.006007991491074227
2021-08-30,7027.0,7071.6,6988.2,7012.0,89400.0,0.0018287804320493706
2021-08-31,7002.8,7050.8,6969.4,7038.4,85412.0,0.0037649743297203386
2021-09-01,7059.4,7064.0,6919.0,7001.4,117172.0,-0.005256876562855228
2021-09-02,6992.4,7098.4,6992.0,7090.2,99110.0,0.01268317765018434
2021-09-03,7113.2,7150.8,7032.6,7090.2,109100.0,0.0
2021-09-06,7101.2,7135.0,7053.4,7117.4,98369.0,0.003836281064003799
2021-09-07,7119.8,7301.4,7113.2,7291.8,118392.0,0.02450332986764847
2021-09-08,7299.2,7341.6,7284.4,7318.8,95987.0,0.0037027894347074763
2021-09-09,7318.4,7399.6,7303.0,7393.6,93803.0,0.010220254686560626
2021-09-10,7384.6,7457.2,7373.4,7436.8,116042.0,0.00584289114910197
2021-09-13,7436.8,7466.2,7377.2,7434.2,109130.0,-0.0003496127366610091
2021-09-14,7403.4,7516.0,7339.6,7373.0,154010.0,-0.008232224045626957
2021-09-15,7370.6,7446.0,7345.4,7397.2,138474.0,0.0032822460328223446
2021-09-16,7422.4,7460.6,7224.8,7239.8,175677.0,-0.021278321527064215
2021-09-17,7238.4,7281.0,7104.8,7175.0,149715.0,-0.008950523495124152
2021-09-22,7149.0,7249.2,7107.4,7232.8,98790.0,0.008055749128919931
2021-09-23,7284.6,7309.2,7222.0,7268.0,91366.0,0.004866718283375704
2021-09-24,7262.8,7280.6,7202.4,7226.8,101637.0,-0.00566868464501924
2021-09-27,7226.6,7234.0,7008.0,7053.8,136514.0,-0.02393867271821548
2021-09-28,7048.2,7086.6,7023.8,7059.2,89638.0,0.0007655448127250608
2021-09-29,6998.8,7033.4,6887.8,6923.4,127010.0,-0.0192373073436084
2021-09-30,6931.4,6971.2,6906.6,6962.8,90739.0,0.0056908455383193335
2021-10-08,7048.0,7048.8,6921.0,6957.6,97214.0,-0.0007468259895444529
2021-10-11,6972.2,6997.6,6917.4,6965.2,95935.0,0.0010923306887431483
2021-10-12,6948.6,6969.0,6789.0,6833.8,138143.0,-0.018865215643484756
2021-10-13,6836.6,6887.2,6782.8,6859.2,123667.0,0.00371681933916701
2021-10-14,6854.6,6908.6,6830.2,6885.4,116779.0,0.003819687427105256
2021-10-15,6886.4,6942.0,6857.6,6938.6,106246.0,0.00772649374037826
2021-10-18,6932.4,6945.6,6867.6,6925.2,89392.0,-0.0019312253192287354
2021-10-19,6912.6,6995.2,6906.2,6974.6,71291.0,0.007133367989372141
2021-10-20,6938.0,7021.8,6934.4,6976.8,77051.0,0.00031543027557123793
2021-10-21,6980.4,7003.2,6911.6,6953.6,74534.0,-0.003325306730879496
2021-10-22,6954.6,6972.0,6896.8,6912.6,79763.0,-0.005896226415094352
2021-10-25,6910.4,6970.0,6887.2,6961.0,66553.0,0.007001707027746384
2021-10-26,6989.0,7020.6,6926.8,6962.8,74264.0,0.00025858353684826696
2021-10-27,6941.2,6961.6,6864.0,6895.6,71772.0,-0.009651289711035793
2021-10-28,6875.0,6896.6,6816.0,6846.0,83395.0,-0.007192992632983453
2021-10-29,6849.2,6920.2,6819.0,6918.2,80009.0,0.010546304411334972
2021-11-01,6913.2,6974.6,6893.8,6949.6,70911.0,0.004538752854788886
2021-11-02,6953.4,7000.0,6828.2,6900.0,96206.0,-0.007137101415908842
2021-11-03,6902.2,6955.0,6882.6,6918.8,86145.0,0.002724637681159381
2021-11-04,6943.4,6979.8,6928.0,6970.6,67711.0,0.0074868474301901244
2021-11-05,6964.0,6984.2,6910.6,6922.2,80546.0,-0.006943448196711999
2021-11-08,6917.6,6958.6,6892.6,6941.4,75974.0,0.002773684666724341
2021-11-09,6959.8,6998.0,6939.4,6979.6,75373.0,0.005503212608407582
2021-11-10,6970.2,6975.8,6861.4,6954.6,95716.0,-0.0035818671557109605
2021-11-11,6946.0,7014.2,6944.2,7009.2,77159.0,0.007850918816322938
2021-11-12,7018.4,7070.6,7012.8,7060.4,66818.0,0.007304685270786981
2021-11-15,7074.8,7090.6,6982.6,7008.0,80615.0,-0.007421675825732166
2021-11-16,6993.8,7030.0,6943.2,6956.0,79853.0,-0.007420091324200961
2021-11-17,6959.6,6998.6,6941.6,6993.2,71466.0,0.005347901092581875
2021-11-18,6997.6,7020.2,6941.6,6975.6,99042.0,-0.0025167305382370886
2021-11-19,6975.0,7085.2,6974.0,7081.2,95068.0,0.01513848271116447
2021-11-22,7096.8,7146.4,7086.0,7118.6,65782.0,0.005281590690843441
2021-11-23,7120.4,7158.6,7117.8,7133.0,53586.0,0.0020228696653836753
2021-11-24,7135.2,7156.4,7112.4,7127.8,55212.0,-0.0007290060283190458
2021-11-25,7118.2,7135.0,7103.4,7120.4,48617.0,-0.0010381885013609482
2021-11-26,7094.2,7133.4,7064.8,7097.0,64965.0,-0.0032863322285264784
2021-11-29,7058.0,7117.2,7056.4,7116.2,70696.0,0.0027053684655486965
2021-11-30,7134.0,7157.2,7082.0,7119.4,72292.0,0.00044967819903884987
2021-12-01,7123.6,7166.4,7098.0,7163.2,68211.0,0.006152203837402004
2021-12-02,7148.2,7156.6,7084.8,7107.4,81183.0,-0.007789814607996437
2021-12-03,7108.2,7171.2,7096.2,7171.2,75346.0,0.008976559642063231
2021-12-06,7176.6,7178.4,7092.4,7096.6,78964.0,-0.010402721999107412
2021-12-07,7115.4,7124.4,7014.8,7059.2,97964.0,-0.005270129357720643
2021-12-08,7073.2,7151.6,7067.4,7149.4,84388.0,0.012777651858567607
2021-12-09,7138.4,7199.8,7136.4,7175.6,81946.0,0.00366464318684101
2021-12-10,7158.0,7209.2,7154.0,7200.6,80477.0,0.0034840292101008252
2021-12-13,7210.2,7240.4,7187.6,7206.0,88271.0,0.0007499375052077983
2021-12-14,7199.0,7224.4,7189.8,7204.2,80750.0,-0.0002497918401332955
2021-12-15,7195.2,7223.8,7176.6,7186.4,99839.0,-0.0024707809333445185
2021-12-16,7223.2,7248.8,7205.0,7246.4,113374.0,0.008349103862852036
2021-12-17,7237.4,7246.2,7184.2,7208.4,102989.0,-0.005243983219253678
2021-12-20,7185.4,7210.2,7106.6,7132.4,84238.0,-0.0105432550912824
2021-12-21,7135.0,7201.6,7123.4,7170.8,68505.0,0.005383882003252793
2021-12-22,7180.4,7212.2,7172.0,7196.2,50739.0,0.003542143136051612
2021-12-23,7193.0,7259.8,7182.6,7240.6,60355.0,0.006169923014924583
2021-12-24,7232.6,7241.6,7172.0,7210.2,70552.0,-0.004198547081733617
2021-12-27,7198.6,7247.4,7191.6,7204.8,64702.0,-0.00074893900307893
2021-12-28,7218.2,7220.4,7167.6,7212.6,61289.0,0.0010826115922717428
2021-12-29,7212.0,7216.8,7179.8,7196.2,52455.0,-0.0022737986301750723
2021-12-30,7205.6,7258.4,7205.6,7251.2,71552.0,0.0076429226536227635
2021-12-31,7268.0,7310.4,7255.8,7279.4,61445.0,0.0038890114739629222
2022-01-04,7295.8,7300.6,7228.6,7283.8,67570.0,0.0006044454213260941
2022-01-05,7273.8,7275.4,7137.0,7143.8,99233.0,-0.01922073642878719
2022-01-06,7119.2,7155.6,7085.8,7139.0,75086.0,-0.0006719113077073846
2022-01-07,7155.6,7170.4,7103.4,7114.0,72092.0,-0.003501891021151393
2022-01-10,7104.2,7118.4,7058.4,7107.2,63987.0,-0.000955861681191994
2022-01-11,7115.2,7133.8,7050.6,7076.6,59017.0,-0.004305493021161566
2022-01-12,7107.8,7133.0,7079.6,7125.2,59040.0,0.006867704830002985
2022-01-13,7126.0,7126.0,7054.6,7058.0,81820.0,-0.009431314208723895
2022-01-14,7035.2,7085.4,7013.8,7035.6,86081.0,-0.0031737035987531304
2022-01-17,7053.0,7126.8,7036.4,7100.8,88675.0,0.009267155608619015
2022-01-18,7095.4,7131.0,7081.2,7112.6,81038.0,0.0016617845876520931
2022-01-19,7125.2,7140.2,7045.6,7082.6,107205.0,-0.00421786688412118
2022-01-20,7083.4,7104.4,7009.0,7038.8,116639.0,-0.006184169655211402
2022-01-21,7023.6,7023.8,6944.4,6969.0,106592.0,-0.0099164630334716
2022-01-24,6948.4,6979.2,6905.8,6953.8,84732.0,-0.0021810876739847274
2022-01-25,6934.0,6945.2,6714.4,6720.0,110014.0,-0.03362190457016312
2022-01-26,6741.6,6765.0,6699.4,6735.0,91345.0,0.0022321428571427937
2022-01-27,6714.8,6738.4,6550.4,6567.6,110204.0,-0.024855233853006586
2022-01-28,6592.8,6613.8,6433.0,6496.2,123091.0,-0.010871551251598888
2022-02-07,6608.4,6630.0,6567.2,6592.2,80784.0,0.014777870139466076
2022-02-08,6588.2,6682.4,6530.4,6678.8,92673.0,0.013136737356269634
2022-02-09,6679.6,6779.4,6666.6,6768.6,83146.0,0.013445529136970835
2022-02-10,6772.2,6790.4,6731.6,6767.6,67554.0,-0.0001477410395059886
2022-02-11,6741.2,6775.6,6677.2,6698.2,84753.0,-0.010254743188131799
2022-02-14,6665.2,6722.4,6627.4,6649.2,95280.0,-0.007315398166671594
2022-02-15,6659.2,6712.8,6633.4,6705.6,82527.0,0.008482223425374524
2022-02-16,6728.2,6735.2,6692.8,6716.2,79980.0,0.0015807683130517614
2022-02-17,6703.6,6751.4,6673.6,6713.4,98242.0,-0.0004169024150562084
2022-02-18,6686.8,6780.4,6685.2,6773.0,87991.0,0.008877766854351155
2022-02-21,6782.2,6806.4,6755.0,6785.8,62485.0,0.0018898567842906555
2022-02-22,6751.0,6762.4,6678.0,6733.2,82579.0,-0.007751481033923868
2022-02-23,6744.8,6829.4,6744.6,6829.4,66068.0,0.014287411631913383
2022-02-24,6798.4,6831.2,6648.2,6723.0,111475.0,-0.01557969953436611
2022-02-25,6801.8,6855.8,6750.6,6768.4,98409.0,0.006752937676632431
2022-02-28,6765.8,6801.6,6722.4,6793.4,79912.0,0.0036936351279475144
2022-03-01,6828.6,6833.2,6769.8,6802.6,71578.0,0.0013542556010246454
2022-03-02,6786.6,6818.8,6759.4,6809.8,59303.0,0.0010584188398552463
2022-03-03,6843.8,6844.4,6773.2,6797.8,62163.0,-0.001762166289758893
2022-03-04,6753.0,6817.2,6729.6,6761.8,86394.0,-0.0052958310041484324
2022-03-07,6724.6,6731.8,6572.0,6607.2,101284.0,-0.022863734508562827
2022-03-08,6610.2,6612.2,6327.0,6337.2,132649.0,-0.040864511442063156
2022-03-09,6362.8,6386.6,5916.4,6205.4,169232.0,-0.02079782869406055
2022-03-10,6334.8,6378.8,6278.4,6301.0,120292.0,0.015405936764753436
2022-03-11,6197.0,6413.0,6142.6,6408.0,146645.0,0.0169814315188066
2022-03-14,6369.2,6419.2,6229.2,6235.8,136955.0,-0.02687265917602999
2022-03-15,6092.8,6194.0,5767.4,5792.0,198374.0,-0.07116969755284008
2022-03-16,5928.0,6078.8,5687.0,6066.0,214232.0,0.047306629834254155
2022-03-17,6154.8,6256.4,6125.0,6143.4,171282.0,0.012759643916913976
2022-03-18,6148.2,6234.8,6103.4,6212.2,123560.0,0.011199010320018354
2022-03-21,6221.8,6249.8,6117.4,6209.0,106651.0,-0.0005151154180482731
2022-03-22,6184.4,6281.8,6156.8,6219.4,88715.0,0.0016749879207600404
2022-03-23,6229.4,6296.2,6212.2,6263.6,86152.0,0.007106794867672184
2022-03-24,6219.6,6255.4,6188.2,6212.6,86239.0,-0.008142282393511668
2022-03-25,6225.8,6249.2,6120.8,6122.8,88492.0,-0.014454495702282522
2022-03-28,6062.0,6200.0,6030.8,6169.8,104320.0,0.007676226563010369
2022-03-29,6180.4,6198.8,6111.0,6130.6,81269.0,-0.00635352847742221
2022-03-30,6173.2,6293.8,6157.0,6293.2,101520.0,0.026522689459432813
2022-03-31,6279.4,6287.8,6219.8,6237.0,74938.0,-0.008930273946481937
2022-04-01,6212.0,6295.2,6201.2,6289.4,87089.0,0.008401475068141595
2022-04-06,6269.0,6269.6,6172.4,6258.8,84052.0,-0.004865328966196958
2022-04-07,6228.4,6258.8,6099.2,6105.8,105910.0,-0.024445580622483587
2022-04-08,6112.2,6122.4,5989.2,6119.6,114807.0,0.002260146090602433
2022-04-11,6060.8,6060.8,5885.0,5909.0,132129.0,-0.034414013987842385
2022-04-12,5916.8,6058.4,5852.4,6046.2,157643.0,0.02321881875105758
2022-04-13,5996.6,6031.8,5941.4,5948.0,138377.0,-0.01624160629817073
2022-04-14,5986.2,6074.6,5972.8,6024.4,148044.0,0.01284465366509746
2022-04-15,6001.6,6020.4,5942.6,5956.0,131982.0,-0.011353827767080493
2022-04-18,5869.2,6009.6,5859.8,5986.2,108717.0,0.0050705171255875925
2022-04-19,5992.2,6021.0,5959.6,6003.6,86104.0,0.0029066853763657363
2022-04-20,6015.6,6016.0,5842.6,5844.8,106441.0,-0.026450796188953296
2022-04-21,5845.0,5874.8,5635.8,5658.2,145088.0,-0.03192581439912412
2022-04-22,5618.2,5688.0,5550.2,5617.4,153711.0,-0.007210773744300347
2022-04-25,5489.6,5539.2,5205.0,5230.4,174809.0,-0.06889308220885104
2022-04-26,5246.2,5330.4,5071.8,5086.2,193681.0,-0.027569593147751537
2022-04-27,5075.6,5339.4,5038.0,5338.8,209142.0,0.04966379615429983
2022-04-28,5313.0,5341.0,5198.8,5314.6,174857.0,-0.004532853824829486
2022-04-29,5336.8,5552.0,5313.0,5548.0,185585.0,0.043916757611109025
2022-05-05,5537.8,5622.8,5516.2,5575.2,119407.0,0.004902667627973978
2022-05-06,5472.4,5517.4,5416.8,5423.4,141744.0,-0.027227722772277252
2022-05-09,5408.4,5502.8,5404.8,5456.6,115580.0,0.0061216211232806295
2022-05-10,5375.4,5599.4,5350.4,5584.6,158876.0,0.02345783088370057
2022-05-11,5589.6,5755.8,5575.0,5613.6,169920.0,0.00519285177094142
2022-05-12,5612.2,5674.4,5563.2,5624.4,141996.0,0.001923899102180382
2022-05-13,5680.0,5694.8,5610.6,5691.8,130558.0,0.011983500462271701
2022-05-16,5731.8,5753.6,5623.0,5651.8,124696.0,-0.0070276538177729275
2022-05-17,5659.6,5694.0,5605.4,5693.6,119780.0,0.007395873880887471
2022-05-18,5672.8,5726.8,5646.2,5663.0,136991.0,-0.005374455529015054
2022-05-19,5611.0,5717.2,5583.0,5715.8,164755.0,0.009323680028253678
2022-05-20,5754.0,5816.2,5708.6,5812.4,151822.0,0.01690052136183895
2022-05-23,5802.0,5835.2,5764.0,5808.8,93232.0,-0.0006193654944600668
2022-05-24,5791.8,5809.4,5586.8,5600.0,134582.0,-0.03594546205756788
2022-05-25,5616.0,5692.4,5590.0,5688.4,112535.0,0.015785714285714292
2022-05-26,5675.0,5787.4,5595.6,5770.8,135245.0,0.0144856198579566
2022-05-27,5811.4,5829.4,5719.4,5764.0,117975.0,-0.0011783461565121334
2022-05-30,5773.2,5791.4,5721.2,5787.4,101229.0,0.004059680777237951
2022-05-31,5778.8,5913.6,5732.6,5891.2,127724.0,0.01793551508449398
2022-06-01,5879.2,5915.6,5829.6,5883.8,105049.0,-0.0012561108093427364
2022-06-02,5851.6,5974.0,5844.2,5966.2,116575.0,0.014004554879499587
2022-06-06,5970.0,6099.0,5944.4,6070.2,141639.0,0.017431530957728647
2022-06-07,6058.0,6080.0,6029.6,6052.8,117002.0,-0.002866462390036517
2022-06-08,6059.6,6114.0,5993.4,6093.2,143642.0,0.006674596880782424
2022-06-09,6084.0,6093.8,5952.0,6020.4,135714.0,-0.011947745027243495
2022-06-10,5977.8,6160.2,5977.4,6153.4,152744.0,0.022091555378380257
2022-06-13,6120.0,6152.8,6057.6,6116.8,168677.0,-0.005947931225013692
2022-06-14,6057.6,6192.2,5941.8,6186.4,216176.0,0.011378498561339212
2022-06-15,6208.6,6310.0,6136.0,6145.4,208937.0,-0.00662744083796718
2022-06-16,6189.6,6228.0,6134.0,6142.2,179358.0,-0.0005207146808995367
2022-06-17,6123.8,6225.8,6046.0,6209.6,187028.0,0.010973266907622792
2022-06-20,6226.0,6248.0,6139.4,6186.6,117591.0,-0.0037039422829168167
2022-06-21,6187.6,6207.4,6092.8,6146.4,131103.0,-0.006497914848220487
2022-06-22,6145.2,6155.2,6021.6,6031.2,135193.0,-0.018742678641155752
2022-06-23,6053.8,6198.8,6020.0,6195.8,140723.0,0.02729141795994172
