date,open,high,low,close,volume,return,ret_1d,ret_5d,ret_10d,ret_20d,ma_5,ma_ratio_5,ma_10,ma_ratio_10,ma_20,ma_ratio_20,ma_60,ma_ratio_60,volatility_10,volatility_20,volatility_60,rsi,bb_mid,bb_upper,bb_lower,bb_position,atr,atr_ratio,momentum_10,momentum_20,momentum_60,volume_ma_5,volume_ratio,volume_change,pred_prob,pred_signal
2020-01-23,5483.4,5510.4,5265.4,5304.6,152178.0,-0.0439405954869871,-0.0439405954869871,-0.0380458436094587,-0.0294924805152035,0.0335112808323267,5476.92,-0.031462939024123,5488.76,-0.0335522048695879,5403.79,-0.0183556355816935,5090.6466666666665,0.042028714099191,0.018307258798277,0.0151975615251298,0.0117828365194342,47.70114942528739,5403.79,5670.189193139276,5137.390806860724,0.313832018725105,106.62857142857143,0.0201011520997947,-0.0294924805152035,0.0335112808323267,0.0891955155845756,118537.4,1.2837973500346729,0.2129796425895518,0.28167266,0
2020-02-04,4876.2,4954.4,4827.8,4914.8,135128.0,0.0305724470538897,-0.0734833917731779,-0.102614665498101,-0.0959791045874259,-0.0488097542094058,5364.52,-0.0838322906802471,5436.58,-0.0959757788904053,5391.18,-0.088362844497865,5091.783333333334,-0.0347586143689016,0.0289383080378113,0.0225995742126471,0.0152349687459097,31.069895769466555,5391.18,5721.080141829224,5061.279858170777,-0.2220063582855373,131.4714285714286,0.0267501075468846,-0.0959791045874259,-0.0488097542094058,0.0140717203812981,122027.6,1.1073560407645482,-0.1120398480726517,0.8682107,1
2020-02-05,4968.2,5086.8,4951.0,5018.0,139506.0,0.0209978025555463,0.0209978025555463,-0.0991346809809342,-0.0946813884679224,-0.020992664273451,5254.08,-0.0449326999208233,5384.1,-0.067996508237217,5385.8,-0.0682906903338408,5093.756666666666,-0.0148724549726559,0.0291055244194191,0.023134826744548,0.0154078706962072,32.890613341292294,5385.8,5736.772687496357,5034.827312503643,-0.023972396005626,138.55714285714288,0.027612025280419,-0.0946813884679224,-0.020992664273451,0.0241652379786103,131578.6,1.0602483990557734,0.0323989106624829,0.856085,1
2020-02-06,5011.8,5216.0,4999.8,5196.6,150949.0,0.0355918692706258,0.0355918692706258,-0.0525106662290777,-0.0570837567136013,-0.0037575246347915,5196.4800000000005,2.309255496024676e-05,5352.64,-0.0291519698690739,5384.82,-0.0349538146121874,5098.6033333333335,0.0192202962772158,0.032442841323514,0.02420970042097,0.0160596110240127,42.71135015859881,5384.82,5737.889831172539,5031.750168827461,0.2334521624590186,146.8142857142857,0.0282519889378219,-0.0570837567136013,-0.0037575246347915,0.0592767744302662,140643.8,1.0732716266198723,0.0820251458718621,0.8305848,1
2020-02-07,5170.2,5241.2,5139.2,5240.0,137111.0,0.0083516145171842,0.0083516145171842,-0.0555835916660658,-0.0469261549654419,0.000802169677986,5134.8,0.0204876528783983,5326.84,-0.0163023481088224,5385.03,-0.026932069087823,5103.496666666667,0.026747021160002,0.0327292334151379,0.024267979951722,0.0160601880889243,42.136787853461456,5385.03,5737.731436882445,5032.328563117554,0.2944011778319778,149.37142857142857,0.0285059978189749,-0.0469261549654419,0.000802169677986,0.0593562995309719,142974.4,0.9589898611219912,-0.0916733466270064,0.7976631,1
2020-02-10,5215.4,5356.4,5195.0,5259.2,119990.0,0.0036641221374045,0.0036641221374045,-0.0085586095087283,-0.0462788335993036,-0.0142080599812558,5125.719999999999,0.0260412195750061,5301.32,-0.0079451910090316,5381.24,-0.0226787877886881,5109.4800000000005,0.0293023947642421,0.0327467802814708,0.0238884913198129,0.0160046839337812,43.77893112638515,5381.24,5737.812823594719,5024.667176405281,0.3288708618204864,155.88571428571427,0.0296405754270068,-0.0462788335993036,-0.0142080599812558,0.0732623158238439,136536.8,0.8788106942597161,-0.1248696311747415,0.40969563,0
2020-02-11,5282.8,5287.8,5223.0,5254.8,111478.0,-0.000836629145117,-0.000836629145117,0.0691788068690486,-0.0405346187554777,-0.0176842262683664,5193.72,0.0117603567385227,5279.120000000001,-0.0046068284107958,5376.51,-0.0226373614110269,5114.836666666667,0.0273641843239047,0.0327489146433394,0.023877141318449,0.0159907720792211,39.12386706948638,5376.51,5737.345486059776,5015.674513940225,0.3313497359571812,150.29999999999998,0.0286024206439826,-0.0405346187554777,-0.0176842262683664,0.0651477682734018,131806.8,0.8457682001232107,-0.070939244937078,0.80910945,1
2020-02-12,5253.8,5368.0,5253.2,5368.0,121514.0,0.0215422090279362,0.0215422090279362,0.069748903945795,-0.0363003123765752,-0.0075432628309421,5263.72,0.01981108417621,5258.9,0.020745783338721,5374.469999999999,-0.0012038396344196,5122.42,0.0479421835772935,0.0330929048282394,0.024257795100667,0.0161884672896704,44.90608992601023,5374.469999999999,5734.998040226371,5013.941959773628,0.4910270502178736,154.5,0.0287816691505216,-0.0363003123765752,-0.0075432628309421,0.0926114390392836,128208.4,0.9477850125264804,0.0900267317318215,0.33292526,0
2020-02-13,5368.0,5384.2,5307.0,5326.0,127027.0,-0.0078241430700447,-0.0078241430700447,0.0249008967401762,-0.0289173321664296,-0.0274988131322353,5289.6,0.0068814277071989,5243.04,0.0158228813817937,5366.94,-0.007628182912423,5131.216666666666,0.0379604577212033,0.032869571126334,0.0241268517424946,0.0159038998508765,44.00446179587282,5366.94,5724.767364432678,5009.112635567321,0.4427936428717401,155.41428571428574,0.0291803014859717,-0.0289173321664296,-0.0274988131322353,0.1099995831770248,123424.0,1.0291920534093857,0.0453692578632913,0.85111094,1
2020-02-14,5334.6,5393.8,5304.6,5347.8,128129.0,0.0040931280510703,0.0040931280510703,0.0205725190839694,-0.036154567082402,-0.0111316568047337,5311.16,0.0068986812673692,5222.9800000000005,0.0238982343413147,5363.929999999999,-0.0030071235083229,5140.343333333333,0.0403585233930547,0.0325964933911425,0.0239988219467849,0.0159052966659702,44.2144742325323,5363.929999999999,5721.315600982283,5006.544399017716,0.4774333381707804,159.08571428571426,0.0297478803032488,-0.036154567082402,-0.0111316568047337,0.1140785800591643,121627.6,1.05345332802752,0.0086753209947492,0.77362347,1
2020-02-17,5394.6,5559.0,5391.4,5556.0,135620.0,0.0389318972287668,0.0389318972287668,0.0564344386979007,0.0473928288655127,0.0165026162684327,5370.52,0.0345366929086943,5248.12,0.0586648171154622,5368.4400000000005,0.0349375237499161,5152.966666666666,0.0782138444520632,0.0316029405805301,0.025464375149288,0.0166031054967402,52.459016393442624,5368.4400000000005,5733.433960440292,5003.446039559709,0.7569357582982279,168.94285714285706,0.030407281703178,0.0473928288655127,0.0165026162684327,0.1578377026632766,124753.6,1.0871028972310215,0.0584645162297372,0.7551759,1
2020-02-18,5562.8,5595.8,5506.8,5568.4,145492.0,0.0022318214542835,0.0022318214542835,0.0596787698865797,0.1329860828517943,0.0242430931096639,5433.24,0.0248765009460285,5313.48,0.0479760909987427,5375.030000000001,0.0359756131593682,5165.633333333333,0.0779704327962367,0.0158039343151148,0.0254192817745415,0.0166030187973677,49.94115339348763,5375.030000000001,5749.833095532905,5000.226904467097,0.7579621170485009,168.09999999999997,0.0301882048703397,0.1329860828517943,0.0242430931096639,0.1580567340487479,131556.4,1.1059287119440788,0.0727916236543282,0.44800574,0
2020-02-19,5565.4,5594.0,5528.8,5541.8,125260.0,-0.0047769556784712,-0.0047769556784712,0.0323770491803279,0.1043842168194499,-0.0001804142310745,5468.0,0.0134967081199708,5365.86,0.0327887794314425,5374.98,0.0310363945540264,5178.34,0.0701885160109223,0.0163866966356461,0.0250912621383226,0.0165927717520599,51.94504896626768,5374.98,5749.689114408826,5000.270885591173,0.7225993358384014,165.09999999999997,0.0297917644086758,0.1043842168194499,-0.0001804142310745,0.1595179311210612,132305.6,0.9467475299609388,-0.1390591922579935,0.78712046,1
2020-02-20,5562.8,5662.0,5511.4,5633.4,157626.0,0.0165289256198346,0.0165289256198346,0.0577168606834397,0.0840549590116612,0.0221730294672666,5529.48,0.0187938106295708,5409.54,0.041382446566621,5381.09,0.0468882698486736,5192.05,0.0850049595053976,0.0140307285810718,0.025303078331021,0.0166826490342583,52.83673741823522,5381.09,5768.907438873926,4993.272561126074,0.8252948097597305,162.38571428571427,0.028825525310774,0.0840549590116612,0.0221730294672666,0.1709902718882512,138425.4,1.1387072025798737,0.2583905476608654,0.6555011,1
2020-02-21,5644.6,5754.2,5640.0,5730.8,159652.0,0.0172897362161394,0.0172897362161394,0.0716182355361083,0.0936641221374046,0.0423426700618407,5606.08,0.0222472743878074,5458.62,0.0498624194393455,5392.7300000000005,0.0626899548095305,5205.916666666667,0.1008243825134862,0.0143237621940172,0.0255292002530803,0.0166673389630586,65.76416629678948,5392.7300000000005,5808.303309005631,4977.15669099437,0.906751339263008,150.79999999999998,0.0263139526767641,0.0936641221374046,0.0423426700618407,0.1698375112272392,144730.0,1.1031023284737096,0.0128532094958953,0.6583777,1
2020-02-24,5725.2,5800.6,5656.4,5757.4,146713.0,0.0046415858169888,0.0046415858169888,0.0362491000719942,0.0947292363857621,0.0440664442187725,5646.36,0.0196657669719961,5508.4400000000005,0.0451960990770525,5404.88,0.0652225396308521,5220.96,0.1027473874536482,0.014285949161035,0.025533913862244,0.0165973628392733,92.61582035201302,5404.88,5848.681461537873,4961.078538462128,0.8971595753407818,127.04285714285716,0.0220660119399133,0.0947292363857621,0.0440664442187725,0.1859190903847736,146948.6,0.9983967183083065,-0.0810450229248616,0.6661422,1
2020-02-25,5729.6,5820.8,5571.2,5807.4,203357.0,0.0086844756313613,0.0086844756313613,0.0429207671862652,0.1051609956611097,0.0603637160385626,5694.160000000001,0.0198870421624961,5563.7,0.0438017865808724,5421.41,0.0711973453400498,5236.573333333334,0.1090076716835179,0.0138548088229233,0.0254721729903564,0.0166136592517756,92.19585204190729,5421.41,5899.772073395406,4943.047926604594,0.903449626827906,132.58571428571435,0.0228304773712357,0.1051609956611097,0.0603637160385626,0.192337699667392,158521.6,1.2828346420929386,0.3860871224772173,0.39620164,0
2020-02-26,5742.4,5766.4,5635.8,5666.0,204206.0,-0.0243482453421496,-0.0243482453421496,0.0224114908513479,0.0555141579731743,0.0171986643208503,5719.0,-0.009267354432593,5593.5,0.0129614731384641,5426.2,0.0441929895691275,5250.860000000001,0.0790613347146942,0.0169178103983707,0.0259688474228459,0.0168674177296493,76.13003785348481,5426.2,5912.684861018299,4939.715138981701,0.746461934599626,129.40000000000003,0.0228379809389339,0.0555141579731743,0.0171986643208503,0.178256529695558,174310.8,1.171505150570131,0.0041749239022998,0.24760252,0
2020-02-27,5699.4,5714.8,5620.0,5659.6,162802.0,-0.0011295446523119,-0.0011295446523119,0.0046508325345262,0.0626361246714233,0.031907522882252,5724.24,-0.0112923287632942,5626.86,0.0058185204536811,5434.95,0.0413343269027315,5264.723333333332,0.0750042579002254,0.0164561423616073,0.0256849455527827,0.0168747010943871,74.36135624709718,5434.95,5932.037193452748,4937.862806547251,0.725966392776678,128.88571428571433,0.0227729370071585,0.0626361246714233,0.031907522882252,0.1722937984174986,175346.0,0.9284614419490608,-0.2027560404689382,0.2396984,0
2020-02-28,5516.2,5555.0,5313.0,5327.8,218845.0,-0.0586260513110467,-0.0586260513110467,-0.0703217700844559,-0.0037398556415721,-0.0397592098623025,5643.64,-0.0559638814665712,5624.860000000001,-0.0528119810981962,5423.92,-0.0177215003171138,5273.45,0.0103063459405134,0.0263390116378076,0.0288875952904328,0.0186247513687312,52.9221332424604,5423.92,5920.196975297585,4927.643024702416,0.4031589165079006,142.1142857142858,0.0266741029532425,-0.0037398556415721,-0.0397592098623025,0.1089879688605803,187184.6,1.1691399826695144,0.3442402427488606,0.8560191,1
2020-03-02,5445.2,5598.4,5416.2,5542.0,181765.0,0.0402042118698149,0.0402042118698149,-0.0374127210199047,-0.0025197984161267,0.0447536100742751,5600.56,-0.010456097247418,5623.460000000001,-0.0144857436524845,5435.79,0.0195390182475776,5285.293333333333,0.0485699942229633,0.0265505003121508,0.0285248942740598,0.0192658445265348,60.37872217403875,5435.79,5931.406396228494,4940.173603771506,0.6071494010370009,156.81428571428577,0.028295612723617,-0.0025197984161267,0.0447536100742751,0.1470795214637579,194195.0,0.935992172815984,-0.1694349882336814,0.8636879,1
